Емкость T 2000 литров;16 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1130.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>2000</a></td></tr><tr><th>ВxD, мм</th><td>1345x1500</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_2000.jpg|||emkost_ekoprom_T_2000_chertezh.jpg
Емкость T 2000 литров;16 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1130.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>2000</a></td></tr><tr><th>ВxD, мм</th><td>1345x1500</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_2000.jpg|||emkost_ekoprom_T_2000_chertezh.jpg
Емкость T 2000 литров в обрешетке;49 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1194.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>2000</a></td></tr><tr><th>ВxШxД, мм</th><td>1505x1600x1600</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_2000_ob_new.jpg|||T_2000_ob_chertezh_new.jpg
Емкость T 2000 литров в обрешетке;49 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1194.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>2000</a></td></tr><tr><th>ВxШxД, мм</th><td>1505x1600x1600</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_2000_ob_new.jpg|||T_2000_ob_chertezh_new.jpg
Емкость T 3000 литров;23 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1131.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxD, мм</th><td>1900x1500</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_3000.jpg|||emkost_ekoprom_T_3000_chertezh.jpg
Емкость T 3000 литров;23 900,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1131.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxD, мм</th><td>1900x1500</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_3000.jpg|||emkost_ekoprom_T_3000_chertezh.jpg
Емкость T 3000 литров в обрешетке;58 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1195.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxШxД, мм</th><td>2060x1600x1600</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_3000_ob_new.jpg|||T_3000_ob_chertezh_new.jpg
Емкость T 3000 литров в обрешетке;58 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1195.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>3000</a></td></tr><tr><th>ВxШxД, мм</th><td>2060x1600x1600</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_T_3000_ob_new.jpg|||T_3000_ob_chertezh_new.jpg
Емкость T 5000 литров;35 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1141.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>5000</a></td></tr><tr><th>ВxD, мм</th><td>2145x1825</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_5000.jpg|||emkost_ekoprom_T_5000_chertezh.jpg
Емкость T 5000 литров;35 800,00 ;https://www.samara.ekopromgroup.ru/cat/vse-emkosti/tanks_1141.html;<table class="table table-striped"><tr><th width='50%'>Объем, л</th><td>5000</a></td></tr><tr><th>ВxD, мм</th><td>2145x1825</td></tr><tr><th>D горловины, мм</th><td>400</td></tr><tr><th>Форма</th><td>Цилиндрическая</a></td></tr><tr><th>Тип эксплуатации</th><td>Наземная эксплуатация</a></td></tr><tr><th>Температурный режим эксплуатации</th><td>-30°C до +60°C</td></tr><tr><th>Материал изготовления</th><td>Полиэтилен</td></tr></table>;emkost_ekoprom_ T_5000.jpg|||emkost_ekoprom_T_5000_chertezh.jpg
